speech_id,date,claim_id,claim,canonical_claim,land_relevance,delegitimization,environmental_repertoire,macro,meso,micro,considered
11217D40218,2010-02-09,11217D40218_40,O Supremo Tribunal Federal decidiu que a pretensão do grupo de indígenas de ampliar a Reserva Serra da Moça não tem amparo legal.,O Estado Brasileiro desautoriza a ampliação de reservas territoriais de grupos indígenas.,Sim,,,,,,
11217D40218,2010-02-09,11217D40218_41,"O Presidente da FUNAI, ao falar bobagem e chamar o Governo de Roraima de anti-indígena, desconhece os preceitos de uma sociedade democrática e livre.",O Estado Brasileiro desconsidera preceitos de sociedade democrática e livre ao avaliar ações de governos locais.,Sim,,,,,,
11217D40218,2010-02-09,11217D40218_42,Estado Democrático de Direito é aquele em que todos se subordinam às leis e o fórum para discutir litígios é o Judiciário.,O Estado Democrático de Direito exige a subordinação de todos às leis e a resolução de litígios pelo Judiciário.,,,,,,,
11217D40218,2010-02-09,11217D40218_43,Fazer justiça pelas próprias mãos e considerar que não deva haver diversidade de ideias é antidemocrático.,Ações que impedem a diversidade de ideias são antidemocráticas.,,,,,,,
11217D40218,2010-02-09,11217D40218_44,As questões agrárias têm gerado grandes dificuldades ao desenvolvimento do Estado de Roraima.,Questões agrárias dificultam o desenvolvimento do Estado Brasileiro.,Sim,,,,,,
11217D40218,2010-02-09,11217D40218_45,"A proteção ambiental não deve significar a impossibilidade de desenvolvimento econômico ou de qualidade de vida para a população da Amazônia Legal, e sobretudo de Roraima.",A proteção ambiental não deve impedir o desenvolvimento econômico e a qualidade de vida da população.,Sim,,Sim,,,,
11217D40218,2010-02-09,11217D40218_47,"A FUNAI, ao entender que a outra parte, quando procura seu direito legal, atenta contra o Estado Democrático de Direito, está equivocada.",O Estado Brasileiro desautoriza movimentos da luta pela terra ao afirmar que a busca por direitos legais por esses movimentos atenta contra o Estado Democrático de Direito.,Sim,,,,,,
11217D40218,2010-02-09,11217D40218_48,"Assim como Roraima respeitou a decisão do STF no caso Raposa Serra do Sol, todas as outras entidades devem respeitar a mesma posição do Judiciário em relação a outras demandas em que o Estado de Roraima participe.",O Estado Brasileiro deve respeitar decisões judiciais em demandas que envolvam o Estado de Roraima.,Sim,,,,,,
11217D40218,2010-02-09,11217D40218_50,O meu partido defende a convivência harmoniosa e de respeito entre os contrários.,O Estado Brasileiro deve promover a convivência harmoniosa e de respeito entre diferentes grupos.,,,,,,,
11217D40218,2010-02-09,11217D40218_51,"Podemos e temos o direito de pensar diferente, mas devemos nos respeitar e, como homens públicos, estar imbuídos do propósito de construir uma sociedade mais justa.",Atores públicos devem agir com o propósito de construir uma sociedade mais justa.,,,,,,,
11217D40218,2010-02-09,11217D40218_52,"Roraima, guardião da fronteira norte do Brasil, precisa da atenção do Governo Federal e de sua inclusão na política de desenvolvimento econômico e social.",O Estado Brasileiro deve promover o desenvolvimento econômico e social de regiões fronteiriças.,,,,,,,
11217D40218,2010-02-09,11217D40218_54,"Os Governos de Roraima e o Federal não podem viver como se fossem Davi e Golias, defendendo interesses antagônicos.",O Estado Brasileiro e seus entes federativos devem alinhar seus interesses e ações.,,,,,,,
11217D40218,2010-02-09,11217D40218_55,O Governo Federal precisa enxergar o País como um todo e tratar com igual justiça todos os seus Entes federados.,O Estado Brasileiro deve tratar todos os seus entes federados com igual justiça.,,,,,,,
11217D40218,2010-02-09,11217D40218_56,"O Monte Caburaí, em Roraima, é o ponto extremo norte do Brasil.",O território nacional é delimitado geograficamente.,,,,,,"O argumento centraliza-se na apresentação de fatos, dados e informações objetivas sobre um tema.",
11217D40218,2010-02-09,11217D40218_57,"A população e os eleitores de Roraima enviaram ao Congresso Nacional um excelente médico e Deputado, orgulho da bancada do PSDB.",A população e os eleitores de um estado enviaram um representante ao Congresso Nacional.,,,,,,,
11217D40218,2010-02-09,11217D40218_58,O Estado de Roraima tem uma posição geográfica privilegiada que faz fronteira com a Guiana Inglesa e a Venezuela.,O Estado Brasileiro possui uma posição geográfica privilegiada que faz fronteira com outros países.,,,,,,,
11217D40218,2010-02-09,11217D40218_59,"Roraima, sob o ponto de vista estratégico e econômico, está mais voltado para os mercados da América Central, América do Norte, Caribe e CARICOM do que para o restante do Brasil.",A região X possui maior afinidade econômica e estratégica com mercados externos do que com o mercado interno.,,,,,,,
11217D40218,2010-02-09,11217D40218_61,"Para construir um grande Brasil, precisamos do povo brasileiro, do Governo Federal e de todos.",A construção de um grande país depende da colaboração de todos os cidadãos e do governo.,,,,,,,
820D37106,2001-08-03,820D37106_2,Pretender que a reserva florestal em propriedades particulares na Amazônia chegue a 80% é irresponsável.,A exigência de reserva florestal em propriedades particulares na Amazônia é irresponsável.,Sim,,Sim,,,,
820D37106,2001-08-03,820D37106_3,"A orquestração que está sendo feita neste País por barulhenta minoria ligada aos ""verdes"", aos ambientalistas menos responsáveis, que defende a tese de preservação de 80% das áreas particulares, inviabilizaria a Amazônia brasileira, engessando-a.",A atuação de atores ambientais que defendem a preservação de grandes áreas particulares inviabiliza a região amazônica.,Sim,,Sim,,,,
820D37106,2001-08-03,820D37106_4,A proposta de preservar 80% das áreas particulares na Amazônia é uma manobra com interesses que não o de promover o desenvolvimento social e econômico da região.,A proposta de preservação de áreas particulares na Amazônia é uma manobra com interesses contrários ao desenvolvimento social e econômico da região.,Sim,,Sim,,,,
820D37106,2001-08-03,820D37106_6,"O inteligente seria fazer um zoneamento econômico-ecológico, definindo e determinando áreas adequadas e apropriadas para serem utilizadas para agricultura e para pecuária extensiva e criar parques nacionais em áreas não adequadas a essas atividades econômicas.",O Estado Brasileiro deve definir áreas para atividades econômicas e áreas para conservação ambiental.,Sim,,Sim,,,,
820D37106,2001-08-03,820D37106_7,"A proposta de preservar 50% daquela área também não é inteligente, mas é pelo menos melhor, mais adequada, até que se faça o zoneamento econômico-ecológico e se determine as porcentagens de preservação de cada região.",Propostas de preservação ambiental são inadequadas até que se realize o zoneamento econômico-ecológico.,Sim,,Sim,,,,
820D37106,2001-08-03,820D37106_8,Alguns ambientalistas estão muito mais preocupados com a expansão das áreas indígenas na Amazônia.,Atores ambientais se opõem à expansão de áreas indígenas.,Sim,,Sim,,,,
820D37106,2001-08-03,820D37106_11,"O Presidente da República também está sempre alienado com relação às questões de maior enfoque nacional, que deveriam mais preocupar o povo brasileiro.",O representante máximo do Estado Brasileiro está desatento às questões de maior relevância nacional.,,,,,,,
820D37106,2001-08-03,820D37106_12,O apagão é uma demonstração da falta de preocupação do Presidente da República com o País.,Ações do Presidente da República demonstram falta de preocupação com o País.,,,,,,,
820D37106,2001-08-03,820D37106_13,"O Presidente da República é sensível às pressões externas e está sempre querendo fazer média com grupos internacionais, mas esquece-se de pôr o pé no chão e pensar no Brasil.",Ações do Estado Brasileiro são influenciadas por atores estrangeiros em detrimento de interesses nacionais.,,,,,,O argumento central é que o Estado ou governante prioriza indevidamente certos interesses em detrimento de outros considerados mais importantes.,
820D37106,2001-08-03,820D37106_15,A política de juros da dívida interna brasileira trata-se de uma política de sangria absoluta da sobrevivência do povo brasileiro.,A política de juros da dívida interna brasileira desfavorece a sobrevivência do povo brasileiro.,,,,,,,
820D37106,2001-08-03,820D37106_16,Aproveitar apenas 20% de áreas florestais nas propriedades existentes pode estimular a expansão da fronteira.,A exploração de áreas florestais em propriedades existentes pode estimular a expansão da fronteira.,Sim,,Sim,,,,
820D37106,2001-08-03,820D37106_17,"Se os pequenos produtores tiverem de imigrar, e os grandes fazendeiros tiverem de expandir seus latifúndios, isso é um estímulo ao latifúndio e a uma luta intestina pela posse da terra para aqueles que vão preservar 80% e para aqueles que precisam de um pedaço de terra para plantar.",A expansão de grandes propriedades e a imigração de pequenos produtores são um estímulo ao latifúndio e à luta pela terra.,Sim,,,,,,
820D37106,2001-08-03,820D37106_18,"Isso é um estímulo à expansão das fronteiras, com custos na infra-estrutura necessária à sobrevivência das comunidades, como estradas, eletrificação etc.",A expansão de fronteiras gera custos em infraestrutura essencial para a sobrevivência de comunidades.,Sim,,,,,,
820D37106,2001-08-03,820D37106_19,A expansão a áreas remotas se retroalimenta na medida em que implica abertura de estradas.,A expansão territorial leva à abertura de novas vias de acesso.,Sim,,Sim,,,,
820D37106,2001-08-03,820D37106_20,"Ironicamente, portanto, a proteção de 80% de cada propriedade florestada pode aumentar a pressão sobre as florestas, sobre o cerrado e sobre as populações tradicionais.","A proteção de áreas florestadas por parte do Estado Brasileiro pode aumentar a pressão sobre florestas, cerrado e populações tradicionais.",Sim,,Sim,,,,
820D37106,2001-08-03,820D37106_21,"Nas áreas de assentamento, com mais da metade em reservas, os custos de transporte, educação, saúde e energia são muito maiores do que um padrão de assentamento mais denso.",O Estado Brasileiro arca com custos maiores em assentamentos dispersos do que em assentamentos densos.,Sim,,,,,"O argumento centraliza-se na desigualdade de serviços e na importância de áreas específicas, como as de baixa renda, rurais, de fronteira e protegidas.",
820D37106,2001-08-03,820D37106_22,"A medida provisória também não leva em conta que, além das roças e dos pastos tradicionalmente implantados na Amazônia, hoje em dia existem muitas culturas permanentes e sistemas agroflorestais.","O Estado Brasileiro ignora a existência de sistemas agroflorestais e culturas permanentes na Amazônia, além de roças e pastos tradicionais.",Sim,,Sim,,,,
820D37106,2001-08-03,820D37106_23,"O tamanho da reserva legal deveria ser diferenciado, obedecendo a algum tipo de zoneamento.",O Estado Brasileiro deve diferenciar o tamanho da reserva legal de acordo com o zoneamento.,Sim,,Sim,,,,
820D37106,2001-08-03,820D37106_27,"Nós, da Amazônia, sempre fomos muito abandonados, relegados a um terceiro plano.",Atores da Amazônia são negligenciados pelo Estado Brasileiro.,Sim,,,,,,
820D37106,2001-08-03,820D37106_28,O Presidente da República não se importa em transferir 280 milhões de reais por dia para pagamento de juros da dívida interna.,O Estado Brasileiro prioriza o pagamento de juros da dívida interna em detrimento de outras áreas.,,,,,,,
820D37106,2001-08-03,820D37106_29,A dívida interna chegou a 600 bilhões de reais devido à política econômica que elevou os juros.,A política econômica que elevou os juros é a causa da dívida interna.,,,,,,,
820D37106,2001-08-03,820D37106_30,"O Governo gasta 280 milhões de reais por dia com juros, mas não se preocupa em asfaltar uma Transamazônica.",O Estado Brasileiro prioriza o pagamento de juros em detrimento de investimentos em infraestrutura territorial.,Sim,,Sim,,,O argumento central é que o Estado ou governante prioriza indevidamente certos interesses em detrimento de outros considerados mais importantes.,
820D37106,2001-08-03,820D37106_31,O Presidente da República faz questão de parar o desenvolvimento do País.,O Estado Brasileiro impede o desenvolvimento do país.,,,,,,,
820D37106,2001-08-03,820D37106_32,"Há inoperância e incompetência por parte dos órgãos gerenciais do governo, que não têm coragem de enfrentar os desafios.",O Estado Brasileiro é inoperante e incompetente para enfrentar desafios.,,,,,,,
820D37106,2001-08-03,820D37106_33,A medida provisória foi reeditada 66 vezes.,O Estado Brasileiro reedita medidas provisórias repetidamente.,,,,,,,
820D37106,2001-08-03,820D37106_34,O Deputado Moacir Micheletto não está sendo justo ao isentar o Mato Grosso e o Maranhão da proposta de reserva florestal de 80%.,O Estado Brasileiro deve aplicar a mesma política ambiental a todos os seus entes federativos.,Sim,,Sim,,,,
820D37106,2001-08-03,820D37106_35,"O trabalhador que tiver 120 hectares de chão na Região Norte, na Amazônia, na Transamazônica, no sul ou no oeste do Pará, seja onde for, terá de reflorestar ou de comprar outra área para compensar aquela que foi desmatada.",Ações de desmatamento por atores territoriais na Amazônia implicam em obrigações de reflorestamento ou compensação.,Sim,,Sim,,,,
820D37106,2001-08-03,820D37106_36,"Desmatamos sob a égide de uma lei que estipulava a conservação de 50%, e agora nos impõem 80%.",O Estado Brasileiro impõe exigências ambientais maiores do que as previamente estabelecidas.,Sim,,Sim,,,,
820D37106,2001-08-03,820D37106_38,"É uma forma burra de se fazer preservação ambiental: se forem preservados dez hectares em um lugar, dez em outro, não ficarão fauna e flora em pé.",A preservação ambiental fragmentada não garante a sobrevivência da fauna e flora.,Sim,,Sim,,,,
820D37106,2001-08-03,820D37106_39,Acredito que a criação do Estado de Carajás e do Estado de Tapajós seria uma forma de pensarmos de forma inteligente o desenvolvimento da Amazônia.,A criação de novos estados promove o desenvolvimento regional.,,,Sim,,,,
820D37106,2001-08-03,820D37106_40,"Precisamos ter mais Deputados e Senadores pressionando o Governo Federal para que adote políticas públicas voltadas ao atendimento de nosso desenvolvimento, de nossos sonhos e anseios de uma vida digna garantida a nossos filhos e a todos os brasileiros que para lá foram.",O Estado Brasileiro deve priorizar políticas públicas voltadas ao desenvolvimento nacional para garantir uma vida digna aos cidadãos.,Sim,,,,,,
820D37106,2001-08-03,820D37106_42,A SUDAM e a SUDENE foram desativadas.,O Estado Brasileiro desativou órgãos de desenvolvimento regional.,,,,,,"O argumento central é a falha, desativação e necessidade de transformação das agências de desenvolvimento regional.",
820D37106,2001-08-03,820D37106_44,A Agência de Desenvolvimento da Amazônia tem mais de 800 milhões de reais depositados no BASA para investir em projetos.,O Estado Brasileiro possui recursos financeiros disponíveis para investimento em projetos de desenvolvimento.,Sim,,Sim,,,,
820D37106,2001-08-03,820D37106_45,"Aqueles que estão utilizando o dinheiro público em benefício pessoal, desviando-o da atividade principal, devem ser denunciados.",O desvio de dinheiro público por parte de indivíduos que deveriam utilizá-lo para atividades principais deve ser denunciado.,,,,,,,
820D37106,2001-08-03,820D37106_46,O Governo não tem o direito de prejudicar milhares de empregos que possam ser gerados no Estado do Pará.,O Estado Brasileiro não deve prejudicar a geração de empregos.,,,,,,,
820D37106,2001-08-03,820D37106_47,"Projetos estão paralisados, com o desemprego de mais de 8 mil trabalhadores.",A paralisação de projetos causa desemprego de trabalhadores.,,,,,,,
820D37106,2001-08-03,820D37106_48,"A Agropalma está com o dinheiro bloqueado desde o ano passado, não pode tocar a sua atividade e está sujeita a ter de paralisar tudo — em prejuízo do Pará, do Brasil e de milhares de trabalhadores brasileiros que lá trabalham e com isso sustentam suas famílias — porque há inoperância, incompetência, preguiça e covardia por parte dos que governam o Brasil.","A inoperância, incompetência, preguiça e covardia dos que governam o Brasil prejudicam a atividade econômica e o sustento de trabalhadores.",Sim,,,,,,
820D37106,2001-08-03,820D37106_49,"COSIPAR e SIMARA, duas siderúrgicas, estão transformando o ferro de Carajás, gerando empregos e riqueza para o Estado e para o País, para exportar outro tipo de ferro que não seja aquele minério bruto, natural, que apenas gera riqueza para os outros países.","A atividade industrial de processamento de minério gera empregos e riqueza para o país, em contraste com a exportação de minério bruto que beneficia outros países.",Sim,,,,,,
820D37106,2001-08-03,820D37106_50,Essas empresas também estão com as plataformas industriais que estavam construindo paralisadas e com o dinheiro retido.,Empresas que realizam atividades industriais enfrentam paralisação de suas plataformas e retenção de recursos financeiros.,,,,,,,
820D37106,2001-08-03,820D37106_51,O Governo Federal não libera recursos para empresas sérias que querem investir e têm projeto.,O Estado Brasileiro não libera recursos para atores econômicos com projetos de investimento.,,,,,,,
820D37106,2001-08-03,820D37106_52,"O Governo Federal é cúmplice dos malandros que utilizam o dinheiro público, prejudicando o trabalhador da região e afetando a produção da Região Norte.","O Estado Brasileiro é cúmplice de atores que desviam recursos públicos, prejudicando trabalhadores e a produção regional.",,,,,,,
820D37106,2001-08-03,820D37106_55,"O Presidente da República só se preocupa em pagar os juros brutais que arrombam a economia nacional, e não em construir hidrelétricas para gerar energia, potencializar e alavancar o desenvolvimento do País.",O Estado Brasileiro prioriza o pagamento de dívidas em detrimento do investimento em desenvolvimento energético.,,,Sim,,,,
820D37106,2001-08-03,820D37106_56,A minha preocupação é no sentido de construir um Pará e um Brasil fortes.,A construção de um país forte é um objetivo.,,,,,,,
820D37106,2001-08-03,820D37106_57,"Entendemos que devem ser mantidos até 100% de área florestal, mas dependendo da área, depois do zoneamento.",A manutenção de áreas florestais deve ser condicionada a zoneamentos prévios.,Sim,,Sim,,,,
820D37106,2001-08-03,820D37106_58,Não devemos partir da premissa de que apenas 80% devem ser preservados.,A exigência de preservação de uma determinada porcentagem do território é inaceitável.,,,Sim,,,,
820D37106,2001-08-03,820D37106_10,"A continuar assim, não mais sabemos amanhã se aquelas áreas ainda serão consideradas Brasil ou nação Ianomami, Carajá ou Caiapó.",A soberania territorial do Estado Brasileiro é ameaçada pela expansão de identidades territoriais específicas.,Sim,Sim,Sim,,,,
820D37106,2001-08-03,820D37106_25,"Obrigar um cidadão a viver apenas do extrativismo é submetê-lo a uma vida miserável, que não é compatível com o mundo atual.",O Estado Brasileiro submete cidadãos a uma vida miserável ao restringir suas atividades econômicas a práticas extrativistas.,Sim,Sim,Sim,,,,
4689D38289,2004-10-29,4689D38289_2,A carga tributária e a burocracia continuam sendo empecilhos para o desenvolvimento sustentável.,A carga tributária e a burocracia impedem o desenvolvimento sustentável.,,,Sim,,,"O argumento central é a falha, desativação e necessidade de transformação das agências de desenvolvimento regional.",
4689D38289,2004-10-29,4689D38289_3,Os impunes assaltantes do Leblon são apenas parte de um retrato que mostra o Brasil indefeso diante da violência e descumpridor de contratos.,O Estado Brasileiro é descumpridor de contratos e indefeso diante da violência.,,,,,,,
4689D38289,2004-10-29,4689D38289_4,"A inadequada aplicação do Bolsa-Escola, Bolsa-Família e Vale Gás, cujos recursos, como todos desconfiavam, foram empregados segundo critérios políticos, ""peixada"", e não conforme a necessidade.",O Estado Brasileiro aplica recursos de programas sociais segundo critérios políticos e não de necessidade.,,,,,,,
4689D38289,2004-10-29,4689D38289_5,"Se fossem resolvidos problemas de base como a criminalidade nos corredores turísticos e a baixa qualificação dos trabalhadores do setor, a arrecadação da indústria hoteleira poderia subir para 3,5 bilhões de dólares - gerando emprego, renda e possibilitando, evidentemente, a melhoria de vida de milhares de famílias.","A resolução de problemas de base em setores econômicos específicos leva ao aumento da arrecadação, geração de emprego e renda, e melhoria de vida de famílias.",Sim,,,,,,
4689D38289,2004-10-29,4689D38289_6,Atacar a criminalidade depende apenas de esforço interno.,A resolução de problemas internos é responsabilidade exclusiva de atores internos.,,,,,,,
4689D38289,2004-10-29,4689D38289_7,"Resolver ou prevenir conflitos sociais e gerar infra-estrutura adequada, superávits para gerar crescimento e emprego é dever do Governo e do Parlamento.","O Estado Brasileiro tem o dever de resolver conflitos sociais e gerar infraestrutura, crescimento e emprego.",Sim,,,,,,
4689D38289,2004-10-29,4689D38289_8,"A macroeconomia é fundamental, mas não é suficiente. A segurança em relação ao direito de propriedade é essencial para incentivar investimentos e criar empregos.",A garantia do direito de propriedade é necessária para o fomento de investimentos e a geração de empregos.,Sim,,,,,,
4689D38289,2004-10-29,4689D38289_9,"Medidas de combate ao crime e à corrupção contribuem para melhorar o clima para investimentos e, conseqüentemente, reduzir a pobreza e a violência.","Medidas de combate ao crime e à corrupção melhoram o clima para investimentos, o que reduz a pobreza e a violência.",,,,,,,
4689D38289,2004-10-29,4689D38289_10,Não há desenvolvimento sustentado da economia sem a resolução de impasses estruturais.,O desenvolvimento econômico sustentado depende da resolução de impasses estruturais.,,,Sim,,,,
4689D38289,2004-10-29,4689D38289_11,"O crime engole 11% do PIB no Brasil, segundo estudo do Banco Mundial.",O crime desvia recursos que poderiam ser usados para o desenvolvimento econômico.,,,,,,,
4689D38289,2004-10-29,4689D38289_12,51% das empresas ouvidas no Brasil admitiram que pagam suborno para tocar seus negócios.,Empresas brasileiras praticam suborno para realizar atividades de negócio.,,,,,,,
4689D38289,2004-10-29,4689D38289_13,O empresário paga propina por necessidade de sobrevivência em um ambiente de negócios complicadamente hostil.,Atores empresariais agem de forma ilícita por necessidade de sobrevivência em um ambiente de negócios hostil.,,,,,,,
4689D38289,2004-10-29,4689D38289_14,Qualquer iniciativa que simplifique a burocracia de criação e manutenção da vida das empresas em suas relações com o mundo oficial estará fazendo mais pelo combate à corrupção do que as rumorosas prisões de acusados de malfeitorias.,Simplificar a burocracia para empresas combate a corrupção mais do que prisões.,,,,,,,
4689D38289,2004-10-29,4689D38289_15,O grave problema por que passa o Estado com relação às demarcações de áreas indígenas pode gerar violência e sangue.,"O Estado Brasileiro é o alvo normativo de uma avaliação negativa sobre a gestão de demarcações de áreas indígenas, com potencial para gerar violência.",Sim,,,,,,
4689D38289,2004-10-29,4689D38289_16,"A injustiça na demarcação de terras indígenas também agrava a tão complicada questão fundiária em nosso País, em especial no meu Estado, Roraima.",A injustiça na demarcação de terras indígenas agrava a questão fundiária.,Sim,,,,,"A demarcação de terras indígenas gera consequências diversas, incluindo conflitos e mudanças territoriais.",
4689D38289,2004-10-29,4689D38289_18,"A Proposta de Emenda à Constituição nº 215, de 2000, de minha autoria, tem como objetivo trazer para o Congresso Nacional o fórum de decisão sobre as demarcações das áreas indígenas, retirando essa atribuição exclusiva da FUNAI, hoje soberana.","O Estado Brasileiro deve centralizar a decisão sobre demarcações de terras indígenas no Congresso Nacional, retirando essa atribuição de órgãos como a FUNAI.",Sim,,,,,,
4689D38289,2004-10-29,4689D38289_19,"Se tal discussão já estivesse ampliada e realmente numa base apenas democraticamente influenciável, pela vontade de todo o povo e de seus representantes legalmente eleitos, ou seja, este Parlamento, ter-se-ia evitado muitos conflitos sociais, federativos e até de segurança nacional.",A ausência de participação popular e de representantes eleitos na tomada de decisões sobre questões ambientais e territoriais leva a conflitos sociais e de segurança nacional.,Sim,,,,,,
4689D38289,2004-10-29,4689D38289_20,É preciso sensibilidade para trazer as discussões para este Parlamento.,O parlamento deve ser sensível às discussões sobre a questão climática/ambiental e/ou sobre os movimentos que militam por direitos a terra e território no Brasil.,,,,,,,
4689D38289,2004-10-29,4689D38289_21,"O Presidente Lula terá de tomar a sua decisão: ou decreta a demarcação em toda a extensão pretendida, retirando e jogando na rua produtores de arroz, habitantes da região, e até um Município inteiro, ou atende às reivindicações de deixar de fora da reserva áreas já ocupadas, seja por populações, seja por produção agrícola.",O Estado Brasileiro deve escolher entre demarcar terras e desalojar produtores e habitantes ou atender às reivindicações de não incluir áreas ocupadas por populações e produção agrícola.,Sim,,,,,,
4689D38289,2004-10-29,4689D38289_22,"O que está em discussão no momento é até que ponto as demarcações podem e devem ser feitas sem se levar em conta interesses mais amplos, como os do próprio Estado.",A atuação de movimentos da luta pela terra é avaliada negativamente quando não considera os interesses do Estado Brasileiro.,Sim,,,,,,
4689D38289,2004-10-29,4689D38289_26,"O Presidente dá apenas uma canetada no que a FUNAI determina, sem se preocupar em aprofundar seu conhecimento sobre o assunto.",O Estado Brasileiro desconsidera determinações de órgãos internos sobre questões territoriais.,Sim,,,,,,
4689D38289,2004-10-29,4689D38289_28,"A decisão crítica e grave deve ser estudada e decidida pelo Congresso e, ao final, homologada pelo Sr. Presidente da República, com poder inclusive de reestudo e veto, equilibrando o poder, ou estudada, decidida e demarcada pela FUNAI?",O Estado Brasileiro deve decidir sobre questões territoriais e ambientais.,Sim,,,,,,
4689D38289,2004-10-29,4689D38289_29,"Propomos que o Congresso estabeleça as normas de demarcação. Depois, o Poder Executivo, cumprindo a lei, fará a homologação.","O Poder Legislativo deve definir as regras para a demarcação de terras, e o Poder Executivo deve seguir essas regras para a homologação.",Sim,,,,,,
4689D38289,2004-10-29,4689D38289_30,"O Presidente homologou mais reservas e firmou convênio com as instituições envolvidas, FUNAI e INCRA, numa demonstração de boa vontade e tentativa de agilizar a retirada dos colonos daquelas terras.",O Estado Brasileiro demonstra boa vontade e agiliza a retirada de colonos de terras.,Sim,,,,,,
4689D38289,2004-10-29,4689D38289_31,A participação popular não ocorreu nas decisões [de homologação de reservas].,O Estado Brasileiro não garante a participação popular nas decisões sobre reservas.,Sim,,,,,"O argumento central é que certas ações, características ou classificações não correspondem à sua natureza ou intenção aparente.",
4689D38289,2004-10-29,4689D38289_32,"Sou a favor das riquezas de nosso País, gerando emprego e renda a todos e não a pequenos grupos!",O desenvolvimento econômico é prioritário em relação aos interesses de pequenos grupos.,,,,,,,
4689D38289,2004-10-29,4689D38289_33,O que desejamos é bom senso e justiça nas demarcações; chega de pressões para definir esse contexto.,A atuação de movimentos da luta pela terra em processos de demarcação é indevida e deve ser controlada.,Sim,,,,,,
4689D38289,2004-10-29,4689D38289_34,"O Parlamento tem que participar, analisar o caso e ouvir as comunidades.",O parlamento deve ouvir as comunidades afetadas por questões territoriais.,Sim,,,,,,
4689D38289,2004-10-29,4689D38289_36,Sob a terra indígena há grandes riquezas minerais.,A exploração de riquezas minerais em terras indígenas é possível.,Sim,,Sim,,,,
4689D38289,2004-10-29,4689D38289_40,Os índios abandonam essas áreas [reservas] e se dirigem à periferia de Boa Vista.,Indígenas abandonam áreas tradicionais e se dirigem a áreas urbanas periféricas.,Sim,,,,,,
4689D38289,2004-10-29,4689D38289_41,"Áreas de grande dimensão não resolvem os problemas deles [indígenas], uma vez que foram abandonados pela FUNAI e pelo Governo.",O Estado Brasileiro falha em prover suporte adequado aos povos indígenas.,Sim,,,,,,
4689D38289,2004-10-29,4689D38289_42,A FUNAI não implementou estratégias nem deu perspectiva de vida a essas pessoas.,O Estado Brasileiro não implementou estratégias nem deu perspectiva de vida a grupos específicos.,Sim,,,,,,
4689D38289,2004-10-29,4689D38289_47,À União cabe indenizar as famílias desalojadas e aos Estados assumir a responsabilidade sobre o que fazer com elas.,O Estado Brasileiro deve indenizar famílias desalojadas e os Estados devem assumir responsabilidade por elas.,Sim,,,,,,
4689D38289,2004-10-29,4689D38289_48,"O ponto conflitante que mais nos preocupa, imediatamente, é de natureza social e atinge as pessoas que viviam e/ou trabalhavam nas terras demarcadas.",Ações estatais sobre terras demarcadas afetam negativamente pessoas que nelas viviam ou trabalhavam.,Sim,,,,,,
4689D38289,2004-10-29,4689D38289_50,"O Governador de Santa Catarina, Luiz Henrique, não sabe o que fazer com 3 mil famílias recentemente desalojadas.",O Estado Brasileiro não sabe lidar com a situação de pessoas desalojadas.,Sim,,,,,,
4689D38289,2004-10-29,4689D38289_51,"As terras demarcadas são santuários, onde, por exemplo, a polícia não pode entrar, a menos que peça permissão.",O Estado Brasileiro restringe o acesso de forças policiais a terras demarcadas.,Sim,,,,,,
4689D38289,2004-10-29,4689D38289_53,A criação de reservas indígenas nas áreas de fronteira tem que ser vista com muito cuidado.,A criação de reservas em áreas de fronteira deve ser vista com cuidado.,Sim,,,,,,
4689D38289,2004-10-29,4689D38289_54,A matéria [de demarcação de terras em áreas de fronteira] é de segurança nacional!,A demarcação de terras em áreas de fronteira é uma questão de segurança nacional.,Sim,,,,,,
4689D38289,2004-10-29,4689D38289_55,A reserva Raposa Serra do Sol é riquíssima em minerais.,A exploração de recursos minerais em áreas protegidas é vantajosa.,Sim,,,,,,
4689D38289,2004-10-29,4689D38289_56,"Bloquear aquela área [Raposa Serra do Sol] é de fundamental importância, não para o Governo brasileiro, muito mais para interesses escusos internacionais.",Interesses internacionais escusos desautorizam ações de controle territorial de atores nacionais.,Sim,,,,,,
4689D38289,2004-10-29,4689D38289_57,"As áreas de reserva são justamente aquelas, onde há maior riqueza mineral e que poderiam gerar riquezas a todos os brasileiros.",Áreas de reserva ambiental possuem riqueza mineral que poderia gerar riqueza para a população.,Sim,,Sim,,,,
4689D38289,2004-10-29,4689D38289_59,A conta [das riquezas da Amazônia] quem paga são os habitantes da Amazônia.,A exploração de riquezas naturais gera custos para os habitantes locais.,Sim,,Sim,,,,
4689D38289,2004-10-29,4689D38289_61,O custo da preservação de um santuário que o mundo respira deve ser apenas objeto de cobiça e falação ou todos os países devem contribuir de maneira mais efetiva?,Países desenvolvidos devem contribuir de maneira efetiva para a preservação de áreas ambientais.,Sim,,Sim,,,,
4689D38289,2004-10-29,4689D38289_62,Ninguém contribui com a Amazônia.,Atores estrangeiros não contribuem para a Amazônia.,Sim,,Sim,,,,
4689D38289,2004-10-29,4689D38289_64,"Com nosso minguado orçamento, é que temos de pagar a conta [da Amazônia].",O Estado Brasileiro arca com os custos da Amazônia com recursos limitados.,Sim,,Sim,,,,
